ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
17021341,"02/14/2017, 4:30:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30116,100 Block OAK MOUNTAIN PARKWAY,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021347,"02/14/2017, 1:00:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30116,200 Block SHADY VALLEY DRIVE,THEFT BY TAKING,Theft,THEFT BY TAKING
17021304,"02/13/2017, 3:00:00 pm","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30117,200 Block FOSTER STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17021342,"02/14/2017, 4:00:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30116,300 Block SHADY VALLEY DRIVE,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021306,"02/13/2017, 1:00:00 pm","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30117,400 Block HAYS MILL ROAD,BURGLARY 1ST DEGREE,Breaking & Entering,BURGLARY 1ST DEGREE
17021338,"02/14/2017, 8:00:00 am","08/16/2017, 5:01:15 pm",CARROLLTON,GA,30117,700 Block BANKHEAD HIGHWAY ROOM 202,THEFT BY DECEPTION,Theft,THEFT BY DECEPTION
17021335,"02/14/2017, 5:54:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,STALKING,Proactive Policing,STALKING
17021315,"02/14/2017, 12:35:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30117,100 Block PINE STREET,OBSTRUCTING OR HINDERING LAW ENFORCEMENT OFFICERS,Quality of Life,OBSTRUCTING OR HINDERING LAW ENFORCEMENT OFFICERS
17021321,"02/14/2017, 1:57:00 am","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17012565,"01/26/2017, 9:00:00 pm","07/28/2017, 5:01:44 pm",CARROLLTON,GA,,,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17021307,"01/28/2017, 11:31:00 pm","07/30/2017, 5:00:57 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,FORGERY 4TH DEGREE LESS THAN $1500,Theft,FORGERY 4TH DEGREE LESS THAN $1500
17021288,"02/13/2017, 6:00:00 pm","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30117,100 Block NIZZEAR LANE,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
17021286,"02/13/2017, 7:13:00 pm","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,THEFT BY TAKING,Theft,THEFT BY TAKING
17021278,"02/13/2017, 6:00:00 pm","08/15/2017, 5:01:40 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17021255,"02/13/2017, 1:40:00 am","08/14/2017, 5:01:50 pm",CARROLLTON,GA,30117,1 Block SOUTHWIRE DRIVE,THEFT BY TAKING,Theft,THEFT BY TAKING
17021116,"02/11/2017, 9:40:00 am","08/13/2017, 5:00:43 pm",CARROLLTON,GA,30117,COLUMBIA DRIVE,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17021229,"02/13/2017, 4:20:00 am","08/14/2017, 5:01:50 pm",CARROLLTON,GA,30117,300 Block COLUMBIA DRIVE,RECKLESS DRIVING,Traffic,RECKLESS DRIVING
17021225,"02/02/2017, 8:30:00 pm","08/04/2017, 5:01:38 pm",CARROLLTON,GA,30117,200 Block SIXTH STREET,THEFT BY TAKING,Theft,THEFT BY TAKING
17021217,"02/12/2017, 11:50:00 pm","08/14/2017, 5:01:50 pm",CARROLLTON,GA,30117,500 Block BANKHEAD HIGHWAY,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17021211,"02/12/2017, 7:30:00 pm","08/14/2017, 5:01:50 pm",CARROLLTON,GA,30117,1300 Block SOUTH PARK STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17021210,"02/12/2017, 11:00:00 am","08/14/2017, 5:01:50 pm",CARROLLTON,GA,30117,1 Block TERRY TERRACE,BURGLARY 2ND DEGREE,Breaking & Entering,BURGLARY 2ND DEGREE
17021199,"02/12/2017, 7:00:00 am","08/14/2017, 5:01:50 pm",CARROLLTON,GA,30117,200 Block CLIFTON TERRACE,UNATTENDED DEATH,Other ,UNATTENDED DEATH
17021196,"02/12/2017, 7:00:00 am","08/14/2017, 5:01:50 pm",CARROLLTON,GA,30117,200 Block AUSTIN AVENUE,CRUELTY TO CHILDREN 3RD DEGREE,Other ,CRUELTY TO CHILDREN 3RD DEGREE
17021192,"02/12/2017, 8:25:00 am","08/14/2017, 5:01:50 pm",CARROLLTON,GA,30117,JOHN WESLEY PLAZA & NEWNAN STR,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17021187,"02/12/2017, 7:39:00 am","08/14/2017, 5:01:50 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,RECKLESS CONDUCT,Traffic,RECKLESS CONDUCT
17021139,"02/11/2017, 4:23:00 pm","08/13/2017, 5:00:43 pm",CARROLLTON,GA,30117,1000 Block BANKHEAD HIGHWAY,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17021133,"02/10/2017, 7:00:00 pm","08/12/2017, 5:00:49 pm",CARROLLTON,GA,30117,700 Block BANKHEAD HIGHWAY,THEFT BY RECEIVING STOLEN PROPERTY,Theft,THEFT BY RECEIVING STOLEN PROPERTY
17021115,"02/11/2017, 10:00:00 am","08/13/2017, 5:00:43 pm",CARROLLTON,GA,30117,100 Block LAKE POINT DRIVE,SIMPLE ASSAULT/ASSAULT - FAMILY VIOLENCE,Other ,SIMPLE ASSAULT/ASSAULT - FAMILY VIOLENCE
17021108,"02/11/2017, 7:56:00 am","08/13/2017, 5:00:43 pm",CARROLLTON,GA,30117,COLUMBIA DRIVE,WEAVING OVER ROADWAY,Traffic,WEAVING OVER ROADWAY
17021096,"02/11/2017, 4:19:00 am","08/12/2017, 5:00:49 pm",CARROLLTON,GA,30117,1700 Block HIGHWAY 27 SOUTH,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17021087,"02/11/2017, 2:41:00 am","08/12/2017, 5:00:49 pm",CARROLLTON,GA,30117,1100 Block NORTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17021070,"01/31/2017, 12:00:00 am","08/01/2017, 5:01:38 pm",CARROLLTON,GA,30117,300 Block NORTHSIDE DRIVE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17021056,"02/08/2017, 12:29:00 am","08/09/2017, 5:01:48 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17011495,"02/10/2017, 1:00:00 pm","08/12/2017, 5:00:49 pm",CARROLLTON,GA,30117,900 Block BONNER ROAD,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17021019,"02/10/2017, 8:23:00 am","08/12/2017, 5:00:49 pm",CARROLLTON,GA,30117,200 Block NEWNAN STREET,BURGLARY 2ND DEGREE,Breaking & Entering,BURGLARY 2ND DEGREE
17021013,"02/10/2017, 2:30:00 am","08/11/2017, 5:02:25 pm",CARROLLTON,GA,30117,800 Block LONGVIEW STREET,BURGLARY 1ST DEGREE,Breaking & Entering,BURGLARY 1ST DEGREE
17020993,"02/10/2017, 4:12:00 am","08/11/2017, 5:02:25 pm",CARROLLTON,GA,30117,300 Block COLUMBIA DRIVE,RECKLESS CONDUCT,Traffic,RECKLESS CONDUCT
17020969,"02/09/2017, 2:30:00 pm","08/11/2017, 5:02:25 pm",CARROLLTON,GA,30117,100 Block S COTTAGE HILL ROAD,THEFT BY TAKING,Theft,THEFT BY TAKING
17020853,"02/08/2017, 4:40:00 pm","08/10/2017, 5:00:50 pm",CARROLLTON,GA,30117,1300 Block LOVVORN RD,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE,Quality of Life,ILLEGAL POSSESSION OF CONTROLLED SUBSTANCE
17020856,"02/08/2017, 6:36:00 pm","08/10/2017, 5:00:50 pm",CARROLLTON,GA,30117,200 Block TROJAN DRIVE,DISORDERLY CONDUCT,Quality of Life,DISORDERLY CONDUCT
17020936,"02/09/2017, 3:32:00 pm","08/11/2017, 5:02:25 pm",CARROLLTON,GA,30117,200 Block TROJAN DRIVE,DISORDERLY CONDUCT,Quality of Life,DISORDERLY CONDUCT
17020869,"02/08/2017, 3:00:00 pm","08/10/2017, 5:00:50 pm",CARROLLTON,GA,30117,100 Block THOMAS NEWELL WAY,THEFT BY DECEPTION,Theft,THEFT BY DECEPTION
17020927,"02/09/2017, 12:40:00 pm","08/11/2017, 5:02:25 pm",CARROLLTON,GA,30117,600 Block KINGSBRIDGE ROAD,STALKING,Proactive Policing,STALKING
17020866,"02/08/2017, 8:20:00 pm","08/10/2017, 5:00:50 pm",CARROLLTON,GA,30117,500 Block BANKHEAD HIGHWAY,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17020871,"02/09/2017, 12:45:00 am","08/10/2017, 5:00:50 pm",CARROLLTON,GA,30117,700 Block DIXIE STREET,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17020872,"02/09/2017, 12:00:00 am","08/10/2017, 5:00:50 pm",CARROLLTON,GA,30117,100 Block WATSON STREET,Other,Other ,
17020873,"02/09/2017, 1:50:00 am","08/10/2017, 5:00:50 pm",CARROLLTON,GA,30117,1100 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17020865,"02/04/2017, 3:00:00 pm","08/06/2017, 5:01:28 pm",CARROLLTON,GA,30117,300 Block COLUMBIA DRIVE,THEFT BY TAKING,Theft,THEFT BY TAKING
17020766,"02/07/2017, 10:46:00 pm","08/09/2017, 5:01:48 pm",CARROLLTON,GA,30117,800 Block SOUTH PARK STREET,FORGERY 4TH DEGREE LESS THAN $1500,Theft,FORGERY 4TH DEGREE LESS THAN $1500
17020746,"02/05/2017, 3:00:00 pm","08/07/2017, 5:01:26 pm",CARROLLTON,GA,,,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17020728,"02/07/2017, 2:00:00 pm","08/09/2017, 5:01:48 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17020685,"02/04/2017, 1:00:00 am","08/05/2017, 5:03:43 pm",CARROLLTON,GA,30117,200 Block NORTHWINDS BLVD C2,MAILBOXES/MAIL-DAMAGE/DESTROY,Property Crime ,MAILBOXES/MAIL-DAMAGE/DESTROY
17020652,"02/07/2017, 1:31:00 am","08/08/2017, 5:02:45 pm",CARROLLTON,GA,30117,HIGHWAY 166 BYPASS @ HAYS MILL,SPEEDING IN EXCESS OF MAXIMUM LIMITS (STATE SPEED AND ZONE LIMITS),Traffic,SPEEDING IN EXCESS OF MAXIMUM LIMITS (STATE SPEED AND ZONE LIMITS)
17020628,"02/06/2017, 1:00:00 am","08/07/2017, 5:01:26 pm",CARROLLTON,GA,30117,1000 Block MAPLE STREET,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17020605,"02/04/2017, 7:00:00 pm","08/06/2017, 5:01:28 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,THEFT OF LOST/MISLAID PROPERTY,Theft,THEFT OF LOST/MISLAID PROPERTY
17020568,"02/06/2017, 4:30:00 am","08/07/2017, 5:01:26 pm",CARROLLTON,GA,30117,300 Block A RIVER DRIVE,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17020579,"02/06/2017, 1:40:00 am","08/07/2017, 5:01:26 pm",CARROLLTON,GA,30117,1300 Block LOVVORN ROAD,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17020565,"02/06/2017, 2:20:00 am","08/07/2017, 5:01:26 pm",CARROLLTON,GA,30117,1300 Block LOVVORN ROAD,STALKING,Proactive Policing,STALKING
17020558,"02/04/2017, 5:30:00 pm","08/06/2017, 5:01:28 pm",CARROLLTON,GA,30117,200 Block BLEDSOE STREET,BATTERY,Assault ,BATTERY
17020557,"02/05/2017, 11:18:00 pm","08/07/2017, 5:01:26 pm",CARROLLTON,GA,30117,200 Block 4TH STREET,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE,Property Crime ,CRIMINAL DAMAGE TO PROPERTY 2ND DEGREE
17020541,"01/22/2017, 7:00:00 pm","07/24/2017, 5:01:33 pm",CARROLLTON,GA,30117,400 Block ALMON ROAD,THEFT BY TAKING,Theft,THEFT BY TAKING
17020508,"02/04/2017, 3:00:00 pm","08/06/2017, 5:01:28 pm",CARROLLTON,GA,30117,100 Block LUMPKIN DRIVE,BURGLARY 1ST DEGREE,Breaking & Entering,BURGLARY 1ST DEGREE
17020530,"02/05/2017, 9:10:00 am","08/07/2017, 5:01:26 pm",CARROLLTON,GA,30117,100 Block ROYAL CROWN COURT,CRUELTY TO CHILDREN 3RD DEGREE,Other ,CRUELTY TO CHILDREN 3RD DEGREE
17020519,"02/05/2017, 8:10:00 am","08/07/2017, 5:01:26 pm",CARROLLTON,GA,30117,700 Block DIXIE STREET,OBSTRUCTING OR HINDERING LAW ENFORCEMENT OFFICERS,Quality of Life,OBSTRUCTING OR HINDERING LAW ENFORCEMENT OFFICERS
17020495,"02/05/2017, 1:00:00 am","08/06/2017, 5:01:28 pm",CARROLLTON,GA,30117,100 Block ADAMSON SQUARE,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17020513,"02/05/2017, 6:41:00 am","08/06/2017, 5:01:28 pm",CARROLLTON,GA,30116,100 Block CENTENNIAL DRIVE,BURGLARY 2ND DEGREE,Breaking & Entering,BURGLARY 2ND DEGREE
17020493,"02/05/2017, 1:40:00 am","08/06/2017, 5:01:28 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,CRIMINAL TRESPASS (NON FVA),Property Crime ,CRIMINAL TRESPASS (NON FVA)
17020492,"02/05/2017, 1:30:00 am","08/06/2017, 5:01:28 pm",CARROLLTON,GA,30117,100 Block MILLSTREAM COURT,OBSTRUCTING OR HINDERING LAW ENFORCEMENT OFFICERS,Quality of Life,OBSTRUCTING OR HINDERING LAW ENFORCEMENT OFFICERS
17020476,"02/03/2017, 9:30:00 pm","08/05/2017, 5:03:43 pm",CARROLLTON,GA,30117,500 Block ,ENTERING AUTO,Theft from Vehicle,ENTERING AUTO
17020351,"02/03/2017, 11:45:00 pm","08/05/2017, 5:03:43 pm",CARROLLTON,GA,30117,1700 Block SOUTH HIGHWAY 27,AGGRAVATED STALKING,Proactive Policing,AGGRAVATED STALKING
17020432,"02/04/2017, 10:00:00 am","08/06/2017, 5:01:28 pm",CARROLLTON,GA,30117,100 Block KRISTY LANE,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17020397,"02/04/2017, 6:08:00 am","08/05/2017, 5:03:43 pm",CARROLLTON,GA,30117,400 Block HAYS MILL ROAD,POSSESSION OF MARIJUANA LESS THAN 1 OZ,Quality of Life,POSSESSION OF MARIJUANA LESS THAN 1 OZ
17020345,"02/03/2017, 9:57:00 pm","08/05/2017, 5:03:43 pm",CARROLLTON,GA,30117,1700 Block SOUTH PARK STREET,THEFT BY SHOPLIFTING,Theft,THEFT BY SHOPLIFTING
17020326,"02/03/2017, 12:00:00 pm","08/05/2017, 5:03:43 pm",CARROLLTON,GA,30117,900 Block LOVVORN ROAD,CRIMINAL TRESPASS (FAMILY VIOLENCE),Property Crime ,CRIMINAL TRESPASS (FAMILY VIOLENCE)
17020242,"01/26/2017, 4:00:00 pm","07/28/2017, 5:02:07 pm",CARROLLTON,GA,30117,500 Block DIXIE STREET,THEFT BY TAKING,Theft,THEFT BY TAKING
17020277,"02/03/2017, 4:45:00 am","08/04/2017, 5:01:38 pm",CARROLLTON,GA,30116,1100 Block BANKHEAD HIGHWAY,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17020253,"02/03/2017, 1:15:00 am","08/04/2017, 5:01:37 pm",CARROLLTON,GA,30117,1700 Block SOUTH HIGHWAY 27,AGGRAVATED STALKING,Proactive Policing,AGGRAVATED STALKING
17020273,"02/03/2017, 3:30:00 am","08/04/2017, 5:01:38 pm",CARROLLTON,GA,30117,300 Block MAPLE STREET,SIMPLE BATTERY,Assault ,SIMPLE BATTERY
17020243,"02/02/2017, 10:00:00 pm","08/04/2017, 5:01:38 pm",CARROLLTON,GA,30117,1000 Block ALABAMA STREET LOT 74,SIMPLE ASSAULT,Assault ,SIMPLE ASSAULT
